time,page 
0,58.68155079740701 
10,48.85017279293297 
20,27.2665979849546 
30,66.85981989932802 
40,71.61998910172443 
50,87.43025450086192 
60,75.88811435345389 
70,159.45718840397083 
80,313.45974800469196 
90,746.7351944875601 
100,1411.2652406934744 
110,2263.9600205567244 
120,1919.6586576162777 
130,1764.578759840103 
140,1343.877973679525 
150,1281.7205733873254 
160,936.6309871965235 
170,857.5242430002484 
180,1111.5359948868138 
190,962.142356828856 
200,5.267860876425717 
210,11.407702116210272 
220,4.334423761958164 
230,6.545725680187959 
240,4.1029222327059935 
250,7.955248597187618 
260,6.607893869286576 
270,16.4058747472429 
280,11.051629212473607 
